item_id,activity_id,activity_version,grade_band,strand,skill_code,mechanic,prompt_text,prompt_audio_text,answer_format,item_type,correct_answer,distractors,choices,feedback,assets,telemetry_expected,accessibility
LEA-EY-ACT-0103-ITEM-08,LEA-EY-ACT-0103,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-03,Math Mission,Math mission: 2 + 4 = ?,Solve the mission and choose the correct number. Math mission: 2 + 4 = ?,text,single_choice,6,"['2', '5', '7']","['6', '2', '5', '7']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0103-ITEM-08-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0103-ITEM-08.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0103-ITEM-08.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 6', 'caption_text': 'Math mission: 2 + 4 = ?', 'keyboard_focus_order': 8}"
LEA-EY-ACT-0103-ITEM-09,LEA-EY-ACT-0103,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-03,Math Mission,Math mission: 3 + 5 = ?,Solve the mission and choose the correct number. Math mission: 3 + 5 = ?,text,single_choice,8,"['7', '2', '9']","['7', '8', '2', '9']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0103-ITEM-09-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0103-ITEM-09.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0103-ITEM-09.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 8', 'caption_text': 'Math mission: 3 + 5 = ?', 'keyboard_focus_order': 9}"
LEA-EY-ACT-0103-ITEM-10,LEA-EY-ACT-0103,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-03,Math Mission,Math mission: 4 + 1 = ?,Solve the mission and choose the correct number. Math mission: 4 + 1 = ?,text,single_choice,5,"['6', '3', '4']","['6', '5', '3', '4']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0103-ITEM-10-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0103-ITEM-10.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0103-ITEM-10.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 5', 'caption_text': 'Math mission: 4 + 1 = ?', 'keyboard_focus_order': 10}"
LEA-EY-ACT-0104-ITEM-01,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'school objects'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,text,sort,pencil,"['bird', 'cat', 'rabbit']","['bird', 'cat', 'pencil', 'rabbit']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-01-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-01.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-01.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for pencil', 'caption_text': ""Sort the card into 'school objects'. Which card belongs?"", 'keyboard_focus_order': 1}"
LEA-EY-ACT-0104-ITEM-02,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'animals'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,text,sort,bird,"['pencil', 'chair', 'crayon']","['pencil', 'chair', 'bird', 'crayon']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-02-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-02.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-02.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for bird', 'caption_text': ""Sort the card into 'animals'. Which card belongs?"", 'keyboard_focus_order': 2}"
LEA-EY-ACT-0104-ITEM-03,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'school objects'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,text,sort,chair,"['dog', 'rabbit', 'fish']","['dog', 'chair', 'rabbit', 'fish']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-03-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-03.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-03.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for chair', 'caption_text': ""Sort the card into 'school objects'. Which card belongs?"", 'keyboard_focus_order': 3}"
LEA-EY-ACT-0104-ITEM-04,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'animals'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,text,sort,frog,"['door', 'book', 'table']","['door', 'book', 'table', 'frog']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-04-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-04.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-04.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for frog', 'caption_text': ""Sort the card into 'animals'. Which card belongs?"", 'keyboard_focus_order': 4}"
LEA-EY-ACT-0104-ITEM-05,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'school objects'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,text,sort,door,"['dog', 'frog', 'horse']","['dog', 'door', 'frog', 'horse']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-05-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-05.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-05.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for door', 'caption_text': ""Sort the card into 'school objects'. Which card belongs?"", 'keyboard_focus_order': 5}"
LEA-EY-ACT-0104-ITEM-06,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'animals'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,text,sort,rabbit,"['window', 'table', 'door']","['rabbit', 'window', 'table', 'door']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-06-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-06.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-06.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for rabbit', 'caption_text': ""Sort the card into 'animals'. Which card belongs?"", 'keyboard_focus_order': 6}"
LEA-EY-ACT-0104-ITEM-07,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'school objects'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,text,sort,crayon,"['horse', 'fish', 'bird']","['crayon', 'horse', 'fish', 'bird']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-07-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-07.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-07.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for crayon', 'caption_text': ""Sort the card into 'school objects'. Which card belongs?"", 'keyboard_focus_order': 7}"
LEA-EY-ACT-0104-ITEM-08,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'animals'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,text,sort,cat,"['bag', 'table', 'chair']","['cat', 'bag', 'table', 'chair']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-08-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-08.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-08.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for cat', 'caption_text': ""Sort the card into 'animals'. Which card belongs?"", 'keyboard_focus_order': 8}"
LEA-EY-ACT-0104-ITEM-09,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'school objects'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,text,sort,pencil,"['fish', 'rabbit', 'dog']","['pencil', 'fish', 'rabbit', 'dog']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-09-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-09.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-09.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for pencil', 'caption_text': ""Sort the card into 'school objects'. Which card belongs?"", 'keyboard_focus_order': 9}"
LEA-EY-ACT-0104-ITEM-10,LEA-EY-ACT-0104,1.2,Grade 1,Place Value,EY-GRA-MAT-PLA-04,Sort It,Sort the card into 'animals'. Which card belongs?,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,text,sort,bird,"['window', 'door', 'bag']","['bird', 'window', 'door', 'bag']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to tens and ones.', 'interventions_by_error_type': {'category_confusion': 'Mini-teach: model one example of tens and ones, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0104-ITEM-10-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0104-ITEM-10.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0104-ITEM-10.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for bird', 'caption_text': ""Sort the card into 'animals'. Which card belongs?"", 'keyboard_focus_order': 10}"
LEA-EY-ACT-0105-ITEM-01,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 7 + 2 = ?,Solve the mission and choose the correct number. Math mission: 7 + 2 = ?,text,single_choice,9,"['5', '10', '8']","['5', '10', '8', '9']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-01-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-01.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-01.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 9', 'caption_text': 'Math mission: 7 + 2 = ?', 'keyboard_focus_order': 1}"
LEA-EY-ACT-0105-ITEM-02,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 8 + 3 = ?,Solve the mission and choose the correct number. Math mission: 8 + 3 = ?,text,single_choice,11,"['10', '12', '5']","['11', '10', '12', '5']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-02-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-02.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-02.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 11', 'caption_text': 'Math mission: 8 + 3 = ?', 'keyboard_focus_order': 2}"
LEA-EY-ACT-0105-ITEM-03,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 9 + 4 = ?,Solve the mission and choose the correct number. Math mission: 9 + 4 = ?,text,single_choice,13,"['12', '5', '14']","['12', '5', '14', '13']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-03-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-03.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-03.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 13', 'caption_text': 'Math mission: 9 + 4 = ?', 'keyboard_focus_order': 3}"
LEA-EY-ACT-0105-ITEM-04,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 10 + 5 = ?,Solve the mission and choose the correct number. Math mission: 10 + 5 = ?,text,single_choice,15,"['14', '16', '5']","['14', '16', '15', '5']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-04-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-04.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-04.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 15', 'caption_text': 'Math mission: 10 + 5 = ?', 'keyboard_focus_order': 4}"
LEA-EY-ACT-0105-ITEM-05,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 1 + 1 = ?,Solve the mission and choose the correct number. Math mission: 1 + 1 = ?,text,single_choice,2,"['3', '1', '0']","['3', '1', '0', '2']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-05-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-05.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-05.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 2', 'caption_text': 'Math mission: 1 + 1 = ?', 'keyboard_focus_order': 5}"
LEA-EY-ACT-0105-ITEM-06,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 2 + 2 = ?,Solve the mission and choose the correct number. Math mission: 2 + 2 = ?,text,single_choice,4,"['3', '0', '5']","['4', '3', '0', '5']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-06-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-06.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-06.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 4', 'caption_text': 'Math mission: 2 + 2 = ?', 'keyboard_focus_order': 6}"
LEA-EY-ACT-0105-ITEM-07,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 3 + 3 = ?,Solve the mission and choose the correct number. Math mission: 3 + 3 = ?,text,single_choice,6,"['0', '5', '7']","['0', '5', '7', '6']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-07-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-07.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-07.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 6', 'caption_text': 'Math mission: 3 + 3 = ?', 'keyboard_focus_order': 7}"
LEA-EY-ACT-0105-ITEM-08,LEA-EY-ACT-0105,1.2,Grade 1,Addition/Subtraction,EY-GRA-MAT-ADD-01,Math Mission,Math mission: 4 + 4 = ?,Solve the mission and choose the correct number. Math mission: 4 + 4 = ?,text,single_choice,8,"['0', '9', '7']","['0', '9', '7', '8']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to within 20.', 'interventions_by_error_type': {'number_fact': 'Mini-teach: model one example of within 20, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0105-ITEM-08-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0105-ITEM-08.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0105-ITEM-08.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for 8', 'caption_text': 'Math mission: 4 + 4 = ?', 'keyboard_focus_order': 8}"
